beta_0,beta_1,sigma,log_lik
0.19575454,0.88293428,1.2408448,-4.9408582
3.5103951,-0.15691054,1.2927028,-6.1957378
2.1079181,0.31386779,0.9697736,-4.9002525
1.4829689,0.53470362,0.71304571,-4.2307708
-0.48626434,1.0507991,1.2309374,-4.8779549
-0.44205282,1.0062572,1.2376243,-4.9189565
0.64212596,0.81859186,0.69946851,-3.9420198
0.64212596,0.81859186,0.69946851,-3.9420198
-0.94469155,1.228157,0.79592017,-3.7589516
1.5206884,0.39934057,1.1202697,-5.129531
-0.46966371,1.0905279,0.71615538,-3.5102307
0.027368143,0.83760859,0.57347961,-3.7113285
-0.5802617,0.91828431,0.62537911,-4.9591108
0.12452287,0.9197571,0.84300428,-3.8777383
-2.7551726,1.7542641,0.84411019,-4.6586878
0.74014661,0.67242682,0.70966082,-3.843915
-1.2453304,1.2760982,0.69508165,-3.4912641
-1.5740198,1.3867223,0.53464703,-3.591974
-1.5740198,1.3867223,0.53464703,-3.591974
-1.5740198,1.3867223,0.53464703,-3.591974
-1.5740198,1.3867223,0.53464703,-3.591974
-1.2840092,1.3350294,0.52767734,-3.6534019
0.39934684,0.77768007,0.76873063,-3.7709247
1.367735,0.59919943,0.85221002,-4.3931139
0.83035409,0.58513304,1.196206,-5.122185
2.2563248,0.26243992,0.74061658,-4.9624705
-3.0907509,1.6295595,1.190012,-5.5788367
-3.8634697,2.2249832,1.3063886,-6.5641834
-6.5887552,2.7737753,2.0775068,-7.5704936
-5.4209388,2.5058795,1.2829207,-6.5659908
1.8275644,0.42083754,0.60370778,-4.697131
1.8275644,0.42083754,0.60370778,-4.697131
3.9281,-0.25420103,1.0089396,-6.4122164
4.523286,-0.32127707,0.96094748,-6.8363588
-5.3044511,2.3876408,0.81971622,-7.0282695
1.4886529,0.22398744,1.8111774,-6.988281
-0.44621348,1.0861593,1.0600982,-4.4471604
0.27229523,0.92226119,0.90665662,-4.2149651
0.38367442,1.1285483,1.2767616,-6.547473
0.42058385,1.1232157,1.2768669,-6.5983009
-2.6878089,1.3184144,3.0845988,-8.5989324
0.26917697,1.3936912,2.3950775,-8.5834112
-1.3845429,0.1658804,2.3576864,-13.079191
-0.89345708,0.18753123,2.9437759,-10.855124
-0.84916433,1.2693045,3.0877128,-8.2793702
0.16618005,1.4114562,2.4886528,-8.583644
-3.7326985,2.1520724,1.396014,-6.3481712
-3.8753792,2.151849,1.5655738,-6.4205764
-3.2583268,1.6111062,1.6481781,-6.5443916
-3.5692647,1.6342987,0.90871165,-7.270299
5.2466675,-0.6422566,1.6673891,-7.2364632
0.03477594,0.8547259,1.2149497,-4.9142784
-0.038270989,0.94936445,1.1471495,-4.6749898
-0.5658032,1.0968545,0.99564824,-4.2337002
0.49660031,0.85757592,1.3165187,-5.234197
0.43885781,0.92973295,1.2558188,-5.2628447
-1.2060394,1.1925171,1.6833706,-6.0060299
-2.0260329,1.6875084,1.2114692,-5.7178945
-1.7444441,1.2821555,1.0315179,-4.8009043
-2.6096841,1.6462108,0.69258311,-4.2557745
-2.4082056,1.6750029,0.70999179,-4.5107613
-2.5239322,1.696144,0.69580357,-4.5163764
-2.4148546,1.4716121,0.57770617,-5.1866255
2.1711706,0.20959602,1.1969603,-5.5248483
-1.4011501,1.228022,0.73301237,-3.9106493
0.098357524,0.88679443,0.75592371,-3.6111019
0.49726039,0.7177208,0.59934845,-3.8070905
0.49726039,0.7177208,0.59934845,-3.8070905
0.2729872,0.84644759,0.52639198,-3.3660465
0.5195648,0.80129776,0.62052925,-3.5385055
-0.016839488,0.85609547,0.64039205,-3.6360199
-3.3775627,1.8175381,1.0627034,-5.1398527
-2.0122271,1.116501,2.3611687,-7.833444
-2.9328676,1.7161067,1.1383801,-5.0639015
-0.94121575,1.2660869,0.79612932,-3.9615
-0.30483232,1.1275724,0.54986022,-4.383365
-0.30483232,1.1275724,0.54986022,-4.383365
-0.29197226,0.96973791,0.56215649,-3.2533247
2.0155985,0.21807335,1.2007164,-5.634562
-0.83883158,1.0285176,1.0000207,-4.63644
1.9537829,0.45097667,1.5373723,-5.9357556
2.3028892,0.49898572,1.5080857,-6.3979726
2.3387451,0.57685722,1.4812914,-6.8847382
1.8136124,0.56705467,1.4367197,-5.9081971
0.85271876,0.72607878,0.84406015,-4.1012732
0.91144642,0.97294826,0.81843094,-7.4237175
-0.87708004,1.3485095,0.9183548,-5.0362605
-1.2579033,1.2746307,0.90128121,-4.015051
0.42818956,0.75825449,0.76513897,-3.8125419
1.0077508,0.67150453,0.6489826,-3.8731097
-0.13985733,0.90090535,0.61962051,-3.4996223
-0.89964619,1.1846288,0.68669516,-3.4019663
-1.3615147,1.3226948,0.54525507,-3.4194583
-0.71876878,1.0840718,0.54763218,-3.2582222
-1.3105713,1.325596,0.58427117,-3.4785155
-1.3105713,1.325596,0.58427117,-3.4785155
-1.3105713,1.325596,0.58427117,-3.4785155
-1.3105713,1.325596,0.58427117,-3.4785155
-1.3105713,1.325596,0.58427117,-3.4785155
0.66547132,0.86545746,1.326726,-5.4323795
-1.4018933,1.4375341,0.80523529,-4.4425553
0.35296983,0.69445375,0.96863506,-4.6900254
-0.93748936,1.0515421,0.88483308,-4.4552638
-1.3458772,1.1926239,0.71117438,-4.0442715
-0.51426953,0.98499608,0.65511968,-3.6566346
-1.0186842,1.1465013,0.58793157,-3.4688968
-1.5978228,1.3841409,0.63788759,-3.5593778
-2.0590039,1.4864793,0.55465485,-3.8803855
-2.0590039,1.4864793,0.55465485,-3.8803855
-2.0590039,1.4864793,0.55465485,-3.8803855
-2.2316826,1.6043302,0.51708721,-4.6316412
-1.023559,1.1551208,0.95811756,-4.2063363
-2.1196246,1.5259288,1.1453243,-4.841837
-2.1130932,1.4721957,1.0847087,-4.7053632
-4.6013521,2.2450048,0.9186976,-6.0176907
-0.35061174,0.97175764,0.57104794,-3.3375754
-0.35061174,0.97175764,0.57104794,-3.3375754
-0.35061174,0.97175764,0.57104794,-3.3375754
-0.35061174,0.97175764,0.57104794,-3.3375754
-0.3873969,0.97479617,0.5752523,-3.3900482
-0.8830379,1.0107907,0.58635288,-4.9530377
-0.58547441,1.1012177,0.57877383,-3.1887295
-1.0815136,1.2039211,0.69259965,-3.4504237
-1.0815136,1.2039211,0.69259965,-3.4504237
-0.51152798,1.1987674,0.61350959,-4.4454715
-0.9107707,1.2148064,0.68357536,-3.4799741
-1.1988222,1.3483716,0.73664666,-3.9984826
0.75643,0.52516902,0.93338092,-5.269758
-0.4781814,0.86375722,0.68028085,-5.3162392
-0.73419639,1.1773695,0.78201015,-3.7325921
0.70366475,0.75310003,0.71576678,-3.7556461
-3.9441512,1.725459,1.494105,-6.9325457
-3.2525523,2.2415043,1.6469788,-7.8235338
-4.5681421,1.9850203,1.2579062,-6.5451085
-6.1596362,2.9138112,1.7220253,-7.8399288
-7.1405667,2.7145416,1.6599409,-7.7199847
2.1339913,0.30188782,0.86390256,-4.8167818
-0.022147496,0.91995939,1.5266235,-5.6207404
-0.39752002,1.0225914,1.2743564,-4.9936252
-0.073539643,0.87611937,1.2247598,-4.9493525
0.016847818,0.90642576,1.3343313,-5.1634122
1.0506928,0.7582443,0.82964088,-4.6692666
0.50398682,0.57196736,1.0367936,-5.4944374
-1.1625117,1.3945252,0.56131812,-5.1302551
-2.4408904,1.5208714,0.76211106,-4.3937885
-0.70490053,1.0969775,0.66254938,-3.3353963
0.0022092178,0.89941784,0.61255863,-3.3207683
-0.21474782,0.94024611,0.93009094,-4.0960077
-0.020567376,0.92534335,1.010315,-4.292412
-0.47696459,0.80003044,0.97227571,-5.8702399
0.020236396,0.98976965,0.92817442,-4.2194667
0.24707758,0.89658347,0.90408546,-4.0869534
